datetime,elapsed_s,pressure_hpa
2000/01/01@08:30:44,766,966.3454
2000/01/01@08:30:45,767,966.35976
2000/01/01@08:30:46,768,966.34624
2000/01/01@08:30:47,769,966.3134
2000/01/01@08:30:49,771,966.30744
2000/01/01@08:30:50,772,966.30632
2000/01/01@08:30:51,773,966.31808
2000/01/01@08:30:52,774,966.30916
2000/01/01@08:30:53,775,966.31272
2000/01/01@08:30:54,776,966.3284
2000/01/01@08:30:55,777,966.2927
2000/01/01@08:30:56,778,966.31508
2000/01/01@08:30:57,779,966.331
2000/01/01@08:30:58,780,966.3446
2000/01/01@08:30:59,781,966.341568
2000/01/01@08:31:00,782,966.3273
2000/01/01@08:31:02,784,966.3377
2000/01/01@08:31:03,785,966.32532
2000/01/01@08:31:04,786,966.3236
2000/01/01@08:31:05,787,966.31272
2000/01/01@08:31:06,788,966.32332
2000/01/01@08:31:07,789,966.37304
2000/01/01@08:31:08,790,966.3945
2000/01/01@08:31:09,791,966.44104
2000/01/01@08:31:10,792,966.43668
2000/01/01@08:31:11,793,966.43304
2000/01/01@08:31:12,794,966.4003
2000/01/01@08:31:13,795,966.45432
2000/01/01@08:31:15,797,966.465664
2000/01/01@08:31:16,798,966.45544
2000/01/01@08:31:17,799,966.4482
2000/01/01@08:31:18,800,966.515568
2000/01/01@08:31:19,801,966.4995
2000/01/01@08:31:20,802,966.497
2000/01/01@08:31:21,803,966.50056
2000/01/01@08:31:22,804,966.5051
2000/01/01@08:31:23,805,966.49748
2000/01/01@08:31:24,806,966.4617
2000/01/01@08:31:25,807,966.4508
2000/01/01@08:31:27,809,966.4201
2000/01/01@08:31:28,810,966.4919
2000/01/01@08:31:29,811,966.4998
2000/01/01@08:31:30,812,966.50664
2000/01/01@08:31:31,813,966.4861
2000/01/01@08:31:32,814,966.4609
2000/01/01@08:31:33,815,966.4774
2000/01/01@08:31:34,816,966.5154
2000/01/01@08:31:35,817,966.50584
2000/01/01@08:31:36,818,966.54048
2000/01/01@08:31:37,819,966.52765
2000/01/01@08:31:38,820,966.5293
2000/01/01@08:31:39,821,966.49336
2000/01/01@08:31:41,823,966.52024
2000/01/01@08:31:42,824,966.517664
2000/01/01@08:31:43,825,966.4518
2000/01/01@08:31:44,826,966.4055
2000/01/01@08:31:45,827,966.404864
2000/01/01@08:31:46,828,966.395568
2000/01/01@08:31:47,829,966.4239
2000/01/01@08:31:48,830,966.4122
2000/01/01@08:31:49,831,966.43336
2000/01/01@08:31:50,832,966.46376
2000/01/01@08:31:51,833,966.468432
2000/01/01@08:31:53,835,966.5053
2000/01/01@08:31:54,836,966.5097
2000/01/01@08:31:55,837,966.48584
2000/01/01@08:31:56,838,966.48224
2000/01/01@08:31:57,839,966.49584
2000/01/01@08:31:58,840,966.5079
2000/01/01@08:31:59,841,966.5249
2000/01/01@08:32:00,842,966.52
2000/01/01@08:32:01,843,966.5227
2000/01/01@08:32:02,844,966.5442
2000/01/01@08:32:03,845,966.5037
2000/01/01@08:32:04,846,966.5178
2000/01/01@08:32:06,848,966.520768
2000/01/01@08:32:07,849,966.5101
2000/01/01@08:32:08,850,966.5069
2000/01/01@08:32:09,851,966.51168
2000/01/01@08:32:10,852,966.4843
2000/01/01@08:32:11,853,966.5228
2000/01/01@08:32:12,854,966.50056
2000/01/01@08:32:13,855,966.532864
2000/01/01@08:32:14,856,966.5003
2000/01/01@08:32:15,857,966.3977
2000/01/01@08:32:16,858,966.4113
2000/01/01@08:32:17,859,966.470768
2000/01/01@08:32:19,861,966.408464
2000/01/01@08:32:20,862,966.5033
2000/01/01@08:32:21,863,966.4615
2000/01/01@08:32:22,864,966.50352
2000/01/01@08:32:23,865,966.49416
2000/01/01@08:32:24,866,966.49
2000/01/01@08:32:25,867,966.4221
2000/01/01@08:32:26,868,966.4595
2000/01/01@08:32:27,869,966.4911
2000/01/01@08:32:28,870,966.47908
2000/01/01@08:32:29,871,966.441136
2000/01/01@08:32:30,872,966.51132
2000/01/01@08:32:32,874,966.5545
2000/01/01@08:32:33,875,966.5467
2000/01/01@08:32:34,876,966.52856
2000/01/01@08:32:35,877,966.5628
2000/01/01@08:32:36,878,966.562
2000/01/01@08:32:37,879,966.50468
2000/01/01@08:32:38,880,966.4864
2000/01/01@08:32:39,881,966.410736
2000/01/01@08:32:40,882,966.4281
2000/01/01@08:32:41,883,966.39908
2000/01/01@08:32:42,884,966.411568
2000/01/01@08:32:43,885,966.3954
2000/01/01@08:32:45,887,966.4289
2000/01/01@08:32:46,888,966.46176
2000/01/01@08:32:47,889,966.4854
2000/01/01@08:32:48,890,966.4986
2000/01/01@08:32:49,891,966.50504
2000/01/01@08:32:50,892,966.55
2000/01/01@08:32:51,893,966.563
2000/01/01@08:32:52,894,966.5584
2000/01/01@08:32:53,895,966.53032
2000/01/01@08:32:54,896,966.5062
2000/01/01@08:32:55,897,966.5133
2000/01/01@08:32:56,898,966.5025
2000/01/01@08:32:58,900,966.5058
2000/01/01@08:32:59,901,966.5433
2000/01/01@08:33:00,902,966.5309
2000/01/01@08:33:01,903,966.4785
2000/01/01@08:33:02,904,966.5561
2000/01/01@08:33:03,905,966.5695
2000/01/01@08:33:04,906,966.5335
2000/01/01@08:33:05,907,966.57132
2000/01/01@08:33:06,908,966.5873
2000/01/01@08:33:07,909,966.5236
2000/01/01@08:33:08,910,966.5792
2000/01/01@08:33:09,911,966.573
2000/01/01@08:33:11,913,966.5051
2000/01/01@08:33:12,914,966.48332
2000/01/01@08:33:13,915,966.5131
2000/01/01@08:33:14,916,966.5591
2000/01/01@08:33:15,917,966.5796
2000/01/01@08:33:16,918,966.5362
2000/01/01@08:33:17,919,966.5541
2000/01/01@08:33:18,920,966.5309
2000/01/01@08:33:19,921,966.56324
2000/01/01@08:33:20,922,966.5302
2000/01/01@08:33:21,923,966.5142
2000/01/01@08:33:23,924,966.4482
2000/01/01@08:33:24,926,966.51448
2000/01/01@08:33:25,927,966.47236
2000/01/01@08:33:26,928,966.4983
2000/01/01@08:33:27,929,966.4332
2000/01/01@08:33:28,930,966.4439
2000/01/01@08:33:29,931,966.4698
2000/01/01@08:33:30,932,966.4124
2000/01/01@08:33:31,933,966.420864
2000/01/01@08:33:32,934,966.4732
2000/01/01@08:33:33,935,966.5173
2000/01/01@08:33:34,936,966.5032
2000/01/01@08:33:35,937,966.5291
2000/01/01@08:33:37,939,966.54376
2000/01/01@08:33:38,940,966.57168
2000/01/01@08:33:39,941,966.59544
2000/01/01@08:33:40,942,966.5945
2000/01/01@08:33:41,943,966.5821
2000/01/01@08:33:42,944,966.59048
2000/01/01@08:33:43,945,966.5932
2000/01/01@08:33:44,946,966.5081
2000/01/01@08:33:45,947,966.3993
2000/01/01@08:33:46,948,966.423632
2000/01/01@08:33:47,949,966.43496
2000/01/01@08:33:49,951,966.4604
2000/01/01@08:33:50,952,966.42344
2000/01/01@08:33:51,953,966.4515
2000/01/01@08:33:52,954,966.4524
2000/01/01@08:33:53,955,966.44008
2000/01/01@08:33:54,956,966.46016
2000/01/01@08:33:55,957,966.51656
2000/01/01@08:33:56,958,966.5386
2000/01/01@08:33:57,959,966.5157
2000/01/01@08:33:58,960,966.5144
2000/01/01@08:33:59,961,966.56868
2000/01/01@08:34:00,962,966.59176
2000/01/01@08:34:02,964,966.51544
2000/01/01@08:34:03,965,966.5529
2000/01/01@08:34:04,966,966.5962
2000/01/01@08:34:05,967,966.5801
2000/01/01@08:34:06,968,966.5999
2000/01/01@08:34:07,969,966.609536
2000/01/01@08:34:08,970,966.5781
2000/01/01@08:34:09,971,966.5672
2000/01/01@08:34:10,972,966.5768
2000/01/01@08:34:11,973,966.589
2000/01/01@08:34:12,974,966.5371
2000/01/01@08:34:13,975,966.6143
2000/01/01@08:34:15,977,966.6298
2000/01/01@08:34:16,978,966.57624
2000/01/01@08:34:17,979,966.5221
2000/01/01@08:34:18,980,966.5028
2000/01/01@08:34:19,981,966.4952
2000/01/01@08:34:20,982,966.48456
2000/01/01@08:34:21,983,966.4895
2000/01/01@08:34:22,984,966.516336
2000/01/01@08:34:23,985,966.5203
2000/01/01@08:34:24,986,966.5799
2000/01/01@08:34:25,987,966.5536
2000/01/01@08:34:26,988,966.56648
2000/01/01@08:34:28,990,966.5525
2000/01/01@08:34:29,991,966.5506
2000/01/01@08:34:30,992,966.535136
2000/01/01@08:34:31,993,966.5466
2000/01/01@08:34:32,994,966.57736
2000/01/01@08:34:33,995,966.554432
2000/01/01@08:34:34,996,966.5316
2000/01/01@08:34:35,997,966.5238
2000/01/01@08:34:36,998,966.545
2000/01/01@08:34:37,999,966.536
2000/01/01@08:34:38,1000,966.5772
2000/01/01@08:34:39,1001,966.6166
2000/01/01@08:34:41,1003,966.557
2000/01/01@08:34:42,1004,966.5877
2000/01/01@08:34:43,1005,966.6485
2000/01/01@08:34:44,1006,966.6361
2000/01/01@08:34:45,1007,966.63584
2000/01/01@08:34:46,1008,966.6039
2000/01/01@08:34:47,1009,966.4877
2000/01/01@08:34:48,1010,966.54624
2000/01/01@08:34:49,1011,966.5796
2000/01/01@08:34:50,1012,966.5762
2000/01/01@08:34:51,1013,966.5885
2000/01/01@08:34:52,1014,966.59064
2000/01/01@08:34:54,1016,966.5918
2000/01/01@08:34:55,1017,966.5497
2000/01/01@08:34:56,1018,966.54016
2000/01/01@08:34:57,1019,966.5222
2000/01/01@08:34:58,1020,966.54048
2000/01/01@08:34:59,1021,966.5379
2000/01/01@08:35:00,1022,966.50284
2000/01/01@08:35:01,1023,966.497
2000/01/01@08:35:02,1024,966.5567
2000/01/01@08:35:03,1025,966.55616
2000/01/01@08:35:04,1026,966.533
2000/01/01@08:35:05,1027,966.5365
2000/01/01@08:35:07,1029,966.4726
2000/01/01@08:35:08,1030,966.4565
2000/01/01@08:35:09,1031,966.462
2000/01/01@08:35:10,1032,966.4628
2000/01/01@08:35:11,1033,966.43616
2000/01/01@08:35:12,1034,966.469264
2000/01/01@08:35:13,1035,966.43352
2000/01/01@08:35:14,1036,966.470768
2000/01/01@08:35:15,1037,966.471
2000/01/01@08:35:16,1038,966.51084
2000/01/01@08:35:17,1039,966.53816
2000/01/01@08:35:18,1040,966.495
2000/01/01@08:35:20,1042,966.530736
2000/01/01@08:35:21,1043,966.5912
2000/01/01@08:35:22,1044,966.535632
2000/01/01@08:35:23,1045,966.5837
2000/01/01@08:35:24,1046,966.534336
2000/01/01@08:35:25,1047,966.495264
2000/01/01@08:35:26,1048,966.4966
2000/01/01@08:35:27,1049,966.47576
2000/01/01@08:35:28,1050,966.43416
2000/01/01@08:35:29,1051,966.4639
2000/01/01@08:35:30,1052,966.51808
2000/01/01@08:35:32,1054,966.53424
2000/01/01@08:35:33,1055,966.554432
2000/01/01@08:35:34,1056,966.5224
2000/01/01@08:35:35,1057,966.56868
2000/01/01@08:35:36,1058,966.5571
2000/01/01@08:35:37,1059,966.5886
2000/01/01@08:35:38,1060,966.5522
2000/01/01@08:35:39,1061,966.50368
2000/01/01@08:35:40,1062,966.4872
2000/01/01@08:35:41,1063,966.47576
2000/01/01@08:35:42,1064,966.4668
2000/01/01@08:35:43,1065,966.4857
2000/01/01@08:35:45,1067,966.4812
2000/01/01@08:35:46,1068,966.5582
2000/01/01@08:35:47,1069,966.5673
2000/01/01@08:35:48,1070,966.5809
2000/01/01@08:35:49,1071,966.58296
2000/01/01@08:35:50,1072,966.591264
2000/01/01@08:35:51,1073,966.57656
2000/01/01@08:35:52,1074,966.4984
2000/01/01@08:35:53,1075,966.5097
2000/01/01@08:35:54,1076,966.56856
2000/01/01@08:35:55,1077,966.5767
2000/01/01@08:35:56,1078,966.5425
2000/01/01@08:35:58,1080,966.5554
2000/01/01@08:35:59,1081,966.54068
2000/01/01@08:36:00,1082,966.5642
2000/01/01@08:36:01,1083,966.569136
2000/01/01@08:36:02,1084,966.5948
2000/01/01@08:36:03,1085,966.572
2000/01/01@08:36:04,1086,966.56268
2000/01/01@08:36:05,1087,966.571968
2000/01/01@08:36:06,1088,966.5885
2000/01/01@08:36:07,1089,966.5545
2000/01/01@08:36:08,1090,966.47216
2000/01/01@08:36:09,1091,966.3903
2000/01/01@08:36:11,1093,966.4007
2000/01/01@08:36:12,1094,966.420864
2000/01/01@08:36:13,1095,966.4377
2000/01/01@08:36:14,1096,966.4772
2000/01/01@08:36:15,1097,966.4817
2000/01/01@08:36:16,1098,966.4966
2000/01/01@08:36:17,1099,966.5006
2000/01/01@08:36:18,1100,966.5532
2000/01/01@08:36:19,1101,966.48752
2000/01/01@08:36:20,1102,966.50808
2000/01/01@08:36:21,1103,966.5481
2000/01/01@08:36:23,1104,966.5968
2000/01/01@08:36:24,1106,966.5845
2000/01/01@08:36:25,1107,966.6014
2000/01/01@08:36:26,1108,966.59984
2000/01/01@08:36:27,1109,966.55224
2000/01/01@08:36:28,1110,966.52784
2000/01/01@08:36:29,1111,966.46732
2000/01/01@08:36:30,1112,966.47576
2000/01/01@08:36:31,1113,966.5033
2000/01/01@08:36:32,1114,966.4916
2000/01/01@08:36:33,1115,966.4691
2000/01/01@08:36:34,1116,966.5051
2000/01/01@08:36:35,1117,966.500336
2000/01/01@08:36:37,1119,966.48552
2000/01/01@08:36:38,1120,966.4659
2000/01/01@08:36:39,1121,966.4994
2000/01/01@08:36:40,1122,966.5211
2000/01/01@08:36:41,1123,966.4796
2000/01/01@08:36:42,1124,966.55748
2000/01/01@08:36:43,1125,966.5628
2000/01/01@08:36:44,1126,966.5385
2000/01/01@08:36:45,1127,966.5476
2000/01/01@08:36:46,1128,966.532
2000/01/01@08:36:47,1129,966.54176
2000/01/01@08:36:49,1130,966.54877
2000/01/01@08:36:50,1132,966.5265
2000/01/01@08:36:51,1133,966.5729
2000/01/01@08:36:52,1134,966.53624
2000/01/01@08:36:53,1135,966.525632
2000/01/01@08:36:54,1136,966.5397
2000/01/01@08:36:55,1137,966.581264
2000/01/01@08:36:56,1138,966.5547
2000/01/01@08:36:57,1139,966.5432
2000/01/01@08:36:58,1140,966.545968
2000/01/01@08:36:59,1141,966.5304
2000/01/01@08:37:00,1142,966.5676
2000/01/01@08:37:02,1144,966.5772
2000/01/01@08:37:03,1145,966.587664
2000/01/01@08:37:04,1146,966.57792
2000/01/01@08:37:05,1147,966.58576
2000/01/01@08:37:06,1148,966.59824
2000/01/01@08:37:07,1149,966.6319
2000/01/01@08:37:08,1150,966.63304
2000/01/01@08:37:09,1151,966.6139
2000/01/01@08:37:10,1152,966.60332
2000/01/01@08:37:11,1153,966.52056
2000/01/01@08:37:12,1154,966.5521
2000/01/01@08:37:13,1155,966.53268
2000/01/01@08:37:15,1157,966.50904
2000/01/01@08:37:16,1158,966.53096
2000/01/01@08:37:17,1159,966.53144
2000/01/01@08:37:18,1160,966.5223
2000/01/01@08:37:19,1161,966.5555
2000/01/01@08:37:20,1162,966.55
2000/01/01@08:37:21,1163,966.5986
2000/01/01@08:37:22,1164,966.5868
2000/01/01@08:37:23,1165,966.6247
2000/01/01@08:37:24,1166,966.64624
2000/01/01@08:37:25,1167,966.64904
2000/01/01@08:37:26,1168,966.6646
2000/01/01@08:37:28,1170,966.6579
2000/01/01@08:37:29,1171,966.59816
2000/01/01@08:37:30,1172,966.58264
2000/01/01@08:37:31,1173,966.5668
2000/01/01@08:37:32,1174,966.6258
2000/01/01@08:37:33,1175,966.6532
2000/01/01@08:37:34,1176,966.678032
2000/01/01@08:37:35,1177,966.6485
2000/01/01@08:37:36,1178,966.67484
2000/01/01@08:37:37,1179,966.6411
2000/01/01@08:37:38,1180,966.661568
2000/01/01@08:37:39,1181,966.7017
2000/01/01@08:37:41,1183,966.665136
2000/01/01@08:37:42,1184,966.63416
2000/01/01@08:37:43,1185,966.6473
2000/01/01@08:37:44,1186,966.57868
2000/01/01@08:37:45,1187,966.55692
2000/01/01@08:37:46,1188,966.55096
2000/01/01@08:37:47,1189,966.5153
2000/01/01@08:37:48,1190,966.5743
2000/01/01@08:37:49,1191,966.5412
2000/01/01@08:37:50,1192,966.5256
2000/01/01@08:37:51,1193,966.5452
2000/01/01@08:37:53,1195,966.54344
2000/01/01@08:37:54,1196,966.5071
2000/01/01@08:37:55,1197,966.5054
2000/01/01@08:37:56,1198,966.5524
2000/01/01@08:37:57,1199,966.49992
2000/01/01@08:37:58,1200,966.516336
2000/01/01@08:37:59,1201,966.49224
2000/01/01@08:38:00,1202,966.5106
2000/01/01@08:38:01,1203,966.5397
2000/01/01@08:38:02,1204,966.54016
2000/01/01@08:38:03,1205,966.580432
2000/01/01@08:38:04,1206,966.56224
2000/01/01@08:38:06,1208,966.6011
2000/01/01@08:38:07,1209,966.5503
2000/01/01@08:38:08,1210,966.54877
2000/01/01@08:38:09,1211,966.54984
2000/01/01@08:38:10,1212,966.59064
2000/01/01@08:38:11,1213,966.5494
2000/01/01@08:38:12,1214,966.5504
2000/01/01@08:38:13,1215,966.63108
2000/01/01@08:38:14,1216,966.5828
2000/01/01@08:38:15,1217,966.59048
2000/01/01@08:38:16,1218,966.61992
2000/01/01@08:38:17,1219,966.59016
2000/01/01@08:38:19,1221,966.63108
2000/01/01@08:38:20,1222,966.66424
2000/01/01@08:38:21,1223,966.65292
2000/01/01@08:38:22,1224,966.613
2000/01/01@08:38:23,1225,966.6461
2000/01/01@08:38:24,1226,966.6529
2000/01/01@08:38:25,1227,966.6072
2000/01/01@08:38:26,1228,966.5528
2000/01/01@08:38:27,1229,966.5796
2000/01/01@08:38:28,1230,966.53816
2000/01/01@08:38:29,1231,966.46312
2000/01/01@08:38:30,1232,966.4748
2000/01/01@08:38:32,1234,966.4988
2000/01/01@08:38:33,1235,966.5019
2000/01/01@08:38:34,1236,966.4866
2000/01/01@08:38:35,1237,966.55192
2000/01/01@08:38:36,1238,966.529232
2000/01/01@08:38:37,1239,966.59688
2000/01/01@08:38:38,1240,966.5847
2000/01/01@08:38:39,1241,966.5852
2000/01/01@08:38:40,1242,966.6268
2000/01/01@08:38:41,1243,966.6219
2000/01/01@08:38:42,1244,966.6306
2000/01/01@08:38:43,1245,966.6395
2000/01/01@08:38:45,1247,966.6255
2000/01/01@08:38:46,1248,966.62352
2000/01/01@08:38:47,1249,966.5937
2000/01/01@08:38:48,1250,966.657136
2000/01/01@08:38:49,1251,966.62728
2000/01/01@08:38:50,1252,966.6616
2000/01/01@08:38:51,1253,966.63868
2000/01/01@08:38:52,1254,966.5529
2000/01/01@08:38:53,1255,966.5541
2000/01/01@08:38:54,1256,966.56416
2000/01/01@08:38:55,1257,966.5504
2000/01/01@08:38:56,1258,966.5324
2000/01/01@08:38:58,1260,966.5768
2000/01/01@08:38:59,1261,966.5965
2000/01/01@08:39:00,1262,966.5451
2000/01/01@08:39:01,1263,966.58548
2000/01/01@08:39:02,1264,966.5881
2000/01/01@08:39:03,1265,966.5926
2000/01/01@08:39:04,1266,966.5549
2000/01/01@08:39:05,1267,966.5168
2000/01/01@08:39:06,1268,966.5323
2000/01/01@08:39:07,1269,966.50332
2000/01/01@08:39:08,1270,966.54984
2000/01/01@08:39:09,1271,966.56744
2000/01/01@08:39:11,1273,966.6192
2000/01/01@08:39:12,1274,966.62584
2000/01/01@08:39:13,1275,966.6476
2000/01/01@08:39:14,1276,966.6223
2000/01/01@08:39:15,1277,966.6515
2000/01/01@08:39:16,1278,966.6135
2000/01/01@08:39:17,1279,966.65292
2000/01/01@08:39:18,1280,966.64308
2000/01/01@08:39:19,1281,966.533
2000/01/01@08:39:20,1282,966.5312
2000/01/01@08:39:21,1283,966.57868
2000/01/01@08:39:22,1284,966.575536
2000/01/01@08:39:24,1286,966.5557
2000/01/01@08:39:25,1287,966.5452
2000/01/01@08:39:26,1288,966.565264
2000/01/01@08:39:27,1289,966.5767
2000/01/01@08:39:28,1290,966.62448
2000/01/01@08:39:29,1291,966.66456
2000/01/01@08:39:30,1292,966.6281
2000/01/01@08:39:31,1293,966.61976
2000/01/01@08:39:32,1294,966.6228
2000/01/01@08:39:33,1295,966.65096
2000/01/01@08:39:34,1296,966.6207
2000/01/01@08:39:36,1298,966.5899
2000/01/01@08:39:37,1299,966.591264
2000/01/01@08:39:38,1300,966.60916
2000/01/01@08:39:39,1301,966.5975
2000/01/01@08:39:40,1302,966.6314
2000/01/01@08:39:41,1303,966.67112
2000/01/01@08:39:42,1304,966.6523
2000/01/01@08:39:43,1305,966.64684
2000/01/01@08:39:44,1306,966.6577
2000/01/01@08:39:45,1307,966.67376
2000/01/01@08:39:46,1308,966.6951
2000/01/01@08:39:47,1309,966.6746
2000/01/01@08:39:49,1310,966.6733
2000/01/01@08:39:50,1312,966.63868
2000/01/01@08:39:51,1313,966.6955
2000/01/01@08:39:52,1314,966.6771
2000/01/01@08:39:53,1315,966.6582
2000/01/01@08:39:54,1316,966.57544
2000/01/01@08:39:55,1317,966.59144
2000/01/01@08:39:56,1318,966.6046
2000/01/01@08:39:57,1319,966.639168
2000/01/01@08:39:58,1320,966.64532
2000/01/01@08:39:59,1321,966.6635
2000/01/01@08:40:00,1322,966.6844
2000/01/01@08:40:02,1324,966.6983
2000/01/01@08:40:03,1325,966.67692
2000/01/01@08:40:04,1326,966.669536
2000/01/01@08:40:05,1327,966.66488
2000/01/01@08:40:06,1328,966.6769
2000/01/01@08:40:07,1329,966.6651
2000/01/01@08:40:08,1330,966.68468
2000/01/01@08:40:09,1331,966.67944
2000/01/01@08:40:10,1332,966.62948
2000/01/01@08:40:11,1333,966.6731
2000/01/01@08:40:12,1334,966.657
2000/01/01@08:40:13,1335,966.6781
2000/01/01@08:40:15,1337,966.62892
2000/01/01@08:40:16,1338,966.665
2000/01/01@08:40:17,1339,966.64432
2000/01/01@08:40:18,1340,966.67616
2000/01/01@08:40:19,1341,966.6742
2000/01/01@08:40:20,1342,966.71216
2000/01/01@08:40:21,1343,966.6501
2000/01/01@08:40:22,1344,966.6421
2000/01/01@08:40:23,1345,966.69052
2000/01/01@08:40:24,1346,966.6379
2000/01/01@08:40:25,1347,966.609
2000/01/01@08:40:26,1348,966.5389
2000/01/01@08:40:28,1350,966.55584
2000/01/01@08:40:29,1351,966.5725
2000/01/01@08:40:30,1352,966.5721
2000/01/01@08:40:31,1353,966.5891
2000/01/01@08:40:32,1354,966.6189
2000/01/01@08:40:33,1355,966.6043
2000/01/01@08:40:34,1356,966.62088
2000/01/01@08:40:35,1357,966.6369
2000/01/01@08:40:36,1358,966.6436
2000/01/01@08:40:37,1359,966.6552
2000/01/01@08:40:38,1360,966.6304
2000/01/01@08:40:39,1361,966.637
2000/01/01@08:40:41,1363,966.64904
2000/01/01@08:40:42,1364,966.6321
2000/01/01@08:40:43,1365,966.655632
2000/01/01@08:40:44,1366,966.6619
2000/01/01@08:40:45,1367,966.6493
2000/01/01@08:40:46,1368,966.6693
2000/01/01@08:40:47,1369,966.674
2000/01/01@08:40:48,1370,966.6093
2000/01/01@08:40:49,1371,966.64344
2000/01/01@08:40:50,1372,966.605936
2000/01/01@08:40:51,1373,966.6222
2000/01/01@08:40:52,1374,966.592
2000/01/01@08:40:54,1376,966.5515
2000/01/01@08:40:55,1377,966.5744
2000/01/01@08:40:56,1378,966.6429
2000/01/01@08:40:57,1379,966.6611
2000/01/01@08:40:58,1380,966.6763
2000/01/01@08:40:59,1381,966.6436
2000/01/01@08:41:00,1382,966.6584
2000/01/01@08:41:01,1383,966.634
2000/01/01@08:41:02,1384,966.64376
2000/01/01@08:41:03,1385,966.6037
2000/01/01@08:41:04,1386,966.6193
2000/01/01@08:41:05,1387,966.6584
2000/01/01@08:41:07,1389,966.6046
2000/01/01@08:41:08,1390,966.60472
2000/01/01@08:41:09,1391,966.62808
2000/01/01@08:41:10,1392,966.6239
2000/01/01@08:41:11,1393,966.6351
2000/01/01@08:41:12,1394,966.63732
2000/01/01@08:41:13,1395,966.6655
2000/01/01@08:41:14,1396,966.6481
2000/01/01@08:41:15,1397,966.6358
2000/01/01@08:41:16,1398,966.5912
2000/01/01@08:41:17,1399,966.61468
2000/01/01@08:41:18,1400,966.60848
2000/01/01@08:41:20,1402,966.56776
2000/01/01@08:41:21,1403,966.58296
2000/01/01@08:41:22,1404,966.60816
2000/01/01@08:41:23,1405,966.599
2000/01/01@08:41:24,1406,966.58024
2000/01/01@08:41:25,1407,966.60376
2000/01/01@08:41:26,1408,966.6305
2000/01/01@08:41:27,1409,966.5935
2000/01/01@08:41:28,1410,966.6179
2000/01/01@08:41:29,1411,966.6179
2000/01/01@08:41:30,1412,966.67452
2000/01/01@08:41:31,1413,966.655168
2000/01/01@08:41:32,1414,966.6764
2000/01/01@08:41:34,1416,966.68712
2000/01/01@08:41:35,1417,966.6548
2000/01/01@08:41:36,1418,966.6919
2000/01/01@08:41:37,1419,966.6707
2000/01/01@08:41:38,1420,966.6582
2000/01/01@08:41:39,1421,966.637632
2000/01/01@08:41:40,1422,966.6303
2000/01/01@08:41:41,1423,966.65852
2000/01/01@08:41:42,1424,966.6477
2000/01/01@08:41:43,1425,966.705
2000/01/01@08:41:44,1426,966.6431
2000/01/01@08:41:46,1428,966.6867
2000/01/01@08:41:47,1429,966.6333
2000/01/01@08:41:48,1430,966.66184
2000/01/01@08:41:49,1431,966.6711
2000/01/01@08:41:50,1432,966.6468
2000/01/01@08:41:51,1433,966.67896
2000/01/01@08:41:52,1434,966.6618
2000/01/01@08:41:53,1435,966.65656
2000/01/01@08:41:54,1436,966.65852
2000/01/01@08:41:55,1437,966.6512
2000/01/01@08:41:56,1438,966.6828
2000/01/01@08:41:57,1439,966.63416
2000/01/01@08:41:59,1441,966.70088
2000/01/01@08:42:00,1442,966.6961
2000/01/01@08:42:01,1443,966.65768
2000/01/01@08:42:02,1444,966.6435
2000/01/01@08:42:03,1445,966.655632
2000/01/01@08:42:04,1446,966.692
2000/01/01@08:42:05,1447,966.63368
2000/01/01@08:42:06,1448,966.665
2000/01/01@08:42:07,1449,966.6611
2000/01/01@08:42:08,1450,966.6364
2000/01/01@08:42:09,1451,966.5971
2000/01/01@08:42:10,1452,966.57416
2000/01/01@08:42:11,1453,966.57496
